2.509999999999999787e+00 -1.095772680414319744e+01
2.509999999999999787e+00 -1.718438378172143288e+00
2.509999999999999787e+00 -1.144567677535919437e+01
2.509999999999999787e+00 -1.095763967986536258e+01
2.509999999999999787e+00 -1.718988501563531113e+00
2.509999999999999787e+00 -1.144562411144121761e+01
2.509999999999999787e+00 -1.095755321702734975e+01
2.509999999999999787e+00 -1.719541702710060793e+00
2.509999999999999787e+00 -1.144557145855413083e+01
2.509999999999999787e+00 -1.095746587260216920e+01
2.509999999999999787e+00 -1.720085888512699501e+00
2.509999999999999787e+00 -1.144551873077801396e+01
2.509999999999999787e+00 -1.095737857510170343e+01
2.509999999999999787e+00 -1.720632358476903212e+00
2.509999999999999787e+00 -1.144546621579080714e+01
2.509999999999999787e+00 -1.095729170113885687e+01
2.509999999999999787e+00 -1.721189660026798629e+00
2.509999999999999787e+00 -1.144541338897674088e+01
2.509999999999999787e+00 -1.095720460126404916e+01
2.509999999999999787e+00 -1.721736748557464391e+00
2.509999999999999787e+00 -1.144536052396400727e+01
2.509999999999999787e+00 -1.095711781967386855e+01
2.509999999999999787e+00 -1.722286692061834934e+00
2.509999999999999787e+00 -1.144530809121781623e+01
2.509999999999999787e+00 -1.095703031407101768e+01
2.509999999999999787e+00 -1.722838378884667954e+00
2.509999999999999787e+00 -1.144525537293533368e+01
2.509999999999999787e+00 -1.095694365493869959e+01
2.509999999999999787e+00 -1.723385711438214951e+00
2.509999999999999787e+00 -1.144520271242211606e+01
2.509999999999999787e+00 -1.095685618653088156e+01
2.509999999999999787e+00 -1.723936193525998917e+00
2.509999999999999787e+00 -1.144514970133552900e+01
2.509999999999999787e+00 -1.095676965817904147e+01
2.509999999999999787e+00 -1.724479894654278089e+00
2.509999999999999787e+00 -1.144509705437296709e+01
2.509999999999999787e+00 -1.095668200120568336e+01
2.509999999999999787e+00 -1.725035815738096723e+00
2.509999999999999787e+00 -1.144504436592917962e+01
2.509999999999999787e+00 -1.095659525281874380e+01
2.509999999999999787e+00 -1.725582390198185934e+00
2.509999999999999787e+00 -1.144499190225883112e+01
2.509999999999999787e+00 -1.095650825068956813e+01
2.509999999999999787e+00 -1.726128921734070287e+00
2.509999999999999787e+00 -1.144493903224508813e+01
2.509999999999999787e+00 -1.095642116643344899e+01
2.509999999999999787e+00 -1.726676618617942749e+00
2.509999999999999787e+00 -1.144488648238499984e+01
2.509999999999999787e+00 -1.095633381275974827e+01
2.509999999999999787e+00 -1.727223584329955486e+00
2.509999999999999787e+00 -1.144483359360546082e+01
2.509999999999999787e+00 -1.095624688467352215e+01
2.509999999999999787e+00 -1.727778057053000804e+00
2.509999999999999787e+00 -1.144478090130326109e+01
2.509999999999999787e+00 -1.095615982649445996e+01
2.509999999999999787e+00 -1.728329221666039528e+00
2.509999999999999787e+00 -1.144472806689035771e+01
2.509999999999999787e+00 -1.095607295261916825e+01
2.509999999999999787e+00 -1.728878545449356041e+00
2.509999999999999787e+00 -1.144467525263584307e+01
2.509999999999999787e+00 -1.095598584993025248e+01
2.509999999999999787e+00 -1.729422114307210601e+00
2.509999999999999787e+00 -1.144462242203583102e+01
2.509999999999999787e+00 -1.095589870098051577e+01
2.509999999999999787e+00 -1.729971408294773028e+00
2.509999999999999787e+00 -1.144456986028021461e+01
2.509999999999999787e+00 -1.095581145617283347e+01
2.509999999999999787e+00 -1.730516660523742312e+00
2.509999999999999787e+00 -1.144451729443192001e+01
2.509999999999999787e+00 -1.095572442798537871e+01
2.509999999999999787e+00 -1.731069106778608147e+00
2.509999999999999787e+00 -1.144446428114793513e+01
2.509999999999999787e+00 -1.095563740297828126e+01
2.509999999999999787e+00 -1.731617246139428357e+00
2.509999999999999787e+00 -1.144441158497106059e+01
2.509999999999999787e+00 -1.095555006008325449e+01
2.509999999999999787e+00 -1.732163359212596676e+00
2.509999999999999787e+00 -1.144435885376983997e+01
2.509999999999999787e+00 -1.095546326100497403e+01
2.509999999999999787e+00 -1.732714605958813880e+00
2.509999999999999787e+00 -1.144430597448880960e+01
2.509999999999999787e+00 -1.095537569718622350e+01
2.509999999999999787e+00 -1.733257002026207916e+00
2.509999999999999787e+00 -1.144425331134710433e+01
2.509999999999999787e+00 -1.095528879926877330e+01
2.509999999999999787e+00 -1.733802240051323995e+00
2.509999999999999787e+00 -1.144420041243952824e+01
2.509999999999999787e+00 -1.095520145336862683e+01
2.509999999999999787e+00 -1.734350017779994202e+00
2.509999999999999787e+00 -1.144414766542661255e+01
2.509999999999999787e+00 -1.095511467107410475e+01
2.509999999999999787e+00 -1.734900002487168802e+00
2.509999999999999787e+00 -1.144409500170714544e+01
2.509999999999999787e+00 -1.095502727005800914e+01
2.509999999999999787e+00 -1.735449193928070954e+00
2.509999999999999787e+00 -1.144404209156331298e+01
2.509999999999999787e+00 -1.095494057197051774e+01
2.509999999999999787e+00 -1.735992111581066144e+00
2.509999999999999787e+00 -1.144398926891522095e+01
2.509999999999999787e+00 -1.095485307496396565e+01
2.509999999999999787e+00 -1.736538221513542313e+00
2.509999999999999787e+00 -1.144393681880237423e+01
2.509999999999999787e+00 -1.095476581115551618e+01
2.509999999999999787e+00 -1.737085375902496454e+00
2.509999999999999787e+00 -1.144388402283500028e+01
2.509999999999999787e+00 -1.095467897989250972e+01
2.509999999999999787e+00 -1.737636914243352759e+00
2.509999999999999787e+00 -1.144383087156684020e+01
2.509999999999999787e+00 -1.095459167539438461e+01
2.509999999999999787e+00 -1.738182414287168909e+00
2.509999999999999787e+00 -1.144377815494601691e+01
2.509999999999999787e+00 -1.095450456521855465e+01
2.509999999999999787e+00 -1.738729049528433102e+00
2.509999999999999787e+00 -1.144372526009578550e+01
2.509999999999999787e+00 -1.095441732866753348e+01
2.509999999999999787e+00 -1.739275075892024791e+00
2.509999999999999787e+00 -1.144367248088285471e+01
2.509999999999999787e+00 -1.095433034758075053e+01
2.509999999999999787e+00 -1.739821279915167773e+00
2.509999999999999787e+00 -1.144361960013932844e+01
2.509999999999999787e+00 -1.095424313678762829e+01
2.509999999999999787e+00 -1.740367396187167959e+00
2.509999999999999787e+00 -1.144356680717010022e+01
2.509999999999999787e+00 -1.095415583117502401e+01
2.509999999999999787e+00 -1.740908593099969481e+00
2.509999999999999787e+00 -1.144351429740538251e+01
2.509999999999999787e+00 -1.095406867495710301e+01
2.509999999999999787e+00 -1.741458773242186675e+00
2.509999999999999787e+00 -1.144346127460105045e+01
2.509999999999999787e+00 -1.095398148183173248e+01
2.509999999999999787e+00 -1.742002529209023098e+00
2.509999999999999787e+00 -1.144340841342630988e+01
2.509999999999999787e+00 -1.095389418430256612e+01
2.509999999999999787e+00 -1.742550402487731409e+00
2.509999999999999787e+00 -1.144335543908539243e+01
2.509999999999999787e+00 -1.095380713435250009e+01
2.509999999999999787e+00 -1.743093676546236148e+00
2.509999999999999787e+00 -1.144330274975278172e+01
2.509999999999999787e+00 -1.095371978559103887e+01
2.509999999999999787e+00 -1.743635594284470125e+00
2.509999999999999787e+00 -1.144325001764218541e+01
2.509999999999999787e+00 -1.095363302815357898e+01
2.509999999999999787e+00 -1.744188407637112803e+00
2.509999999999999787e+00 -1.144319699791217282e+01
2.509999999999999787e+00 -1.095354564414990861e+01
2.509999999999999787e+00 -1.744728875836677684e+00
2.509999999999999787e+00 -1.144314423551407778e+01
2.509999999999999787e+00 -1.095345814062461720e+01
2.509999999999999787e+00 -1.745274580478589188e+00
2.509999999999999787e+00 -1.144309139829806199e+01
2.510099999999999998e+00 -1.095771189204925200e+01
2.510099999999999998e+00 -1.716755315488345479e+00
2.510099999999999998e+00 -1.144559488886147136e+01
2.510099999999999998e+00 -1.095762454555059584e+01
2.510099999999999998e+00 -1.717302584925257225e+00
2.510099999999999998e+00 -1.144554245812196314e+01
2.510099999999999998e+00 -1.095753749832953616e+01
2.510099999999999998e+00 -1.717863513501737494e+00
2.510099999999999998e+00 -1.144548897230731122e+01
2.510099999999999998e+00 -1.095745048304551794e+01
2.510099999999999998e+00 -1.718411449311687544e+00
2.510099999999999998e+00 -1.144543718439557267e+01
2.510099999999999998e+00 -1.095736335289122465e+01
2.510099999999999998e+00 -1.718963611444883188e+00
2.510099999999999998e+00 -1.144538411625633856e+01
2.510099999999999998e+00 -1.095727641887121528e+01
2.510099999999999998e+00 -1.719516105507401971e+00
2.510099999999999998e+00 -1.144533150429442969e+01
2.510099999999999998e+00 -1.095718954551261959e+01
2.510099999999999998e+00 -1.720071613132018840e+00
2.510099999999999998e+00 -1.144527880108590701e+01
2.510099999999999998e+00 -1.095710250294170329e+01
2.510099999999999998e+00 -1.720618705809584759e+00
2.510099999999999998e+00 -1.144522624001329802e+01
2.510099999999999998e+00 -1.095701580347790483e+01
2.510099999999999998e+00 -1.721171816677657507e+00
2.510099999999999998e+00 -1.144517317190453731e+01
2.510099999999999998e+00 -1.095692832809362471e+01
2.510099999999999998e+00 -1.721722623754159409e+00
2.510099999999999998e+00 -1.144512076608915230e+01
2.510099999999999998e+00 -1.095684098635638293e+01
2.510099999999999998e+00 -1.722272359611096482e+00
2.510099999999999998e+00 -1.144506821806589869e+01
2.510099999999999998e+00 -1.095675412537744187e+01
2.510099999999999998e+00 -1.722825586815109444e+00
2.510099999999999998e+00 -1.144501559894778886e+01
2.510099999999999998e+00 -1.095666710496480967e+01
2.510099999999999998e+00 -1.723374621040772992e+00
2.510099999999999998e+00 -1.144496239858565723e+01
2.510099999999999998e+00 -1.095657997887994917e+01
2.510099999999999998e+00 -1.723925873927093289e+00
2.510099999999999998e+00 -1.144490997657224796e+01
2.510099999999999998e+00 -1.095649306977020387e+01
2.510099999999999998e+00 -1.724478988814739600e+00
2.510099999999999998e+00 -1.144485714813701094e+01
2.510099999999999998e+00 -1.095640583360522058e+01
2.510099999999999998e+00 -1.725027272853986604e+00
2.510099999999999998e+00 -1.144480439229685587e+01
2.510099999999999998e+00 -1.095631862409204693e+01
2.510099999999999998e+00 -1.725578095851869609e+00
2.510099999999999998e+00 -1.144475174630664505e+01
2.510099999999999998e+00 -1.095623181624534581e+01
2.510099999999999998e+00 -1.726132306113009385e+00
2.510099999999999998e+00 -1.144469886596343322e+01
2.510099999999999998e+00 -1.095614496376022196e+01
2.510099999999999998e+00 -1.726681225836513178e+00
2.510099999999999998e+00 -1.144464624870086489e+01
2.510099999999999998e+00 -1.095605784291463891e+01
2.510099999999999998e+00 -1.727232072144864850e+00
2.510099999999999998e+00 -1.144459328897850980e+01
2.510099999999999998e+00 -1.095597043032434925e+01
2.510099999999999998e+00 -1.727782255495006414e+00
2.510099999999999998e+00 -1.144454042492502310e+01
2.510099999999999998e+00 -1.095588342230608880e+01
2.510099999999999998e+00 -1.728330716964262992e+00
2.510099999999999998e+00 -1.144448760577207835e+01
2.510099999999999998e+00 -1.095579646118268080e+01
2.510099999999999998e+00 -1.728881775676653021e+00
2.510099999999999998e+00 -1.144443494774809800e+01
2.510099999999999998e+00 -1.095570924100408128e+01
2.510099999999999998e+00 -1.729430179202640527e+00
2.510099999999999998e+00 -1.144438255024615891e+01
2.510099999999999998e+00 -1.095562210263026337e+01
2.510099999999999998e+00 -1.729985635524627696e+00
2.510099999999999998e+00 -1.144432949581504566e+01
2.510099999999999998e+00 -1.095553507232391333e+01
2.510099999999999998e+00 -1.730535305193743989e+00
2.510099999999999998e+00 -1.144427682933880597e+01
2.510099999999999998e+00 -1.095544798681049059e+01
2.510099999999999998e+00 -1.731084922292590367e+00
2.510099999999999998e+00 -1.144422408592202878e+01
2.510099999999999998e+00 -1.095536071983999094e+01
2.510099999999999998e+00 -1.731629917750898695e+00
2.510099999999999998e+00 -1.144417121220436862e+01
2.510099999999999998e+00 -1.095527374238537099e+01
2.510099999999999998e+00 -1.732183785624886729e+00
2.510099999999999998e+00 -1.144411849077383536e+01
2.510099999999999998e+00 -1.095518663746873145e+01
2.510099999999999998e+00 -1.732736522000106971e+00
2.510099999999999998e+00 -1.144406598538100894e+01
2.510099999999999998e+00 -1.095509944566693150e+01
2.510099999999999998e+00 -1.733280224177181417e+00
2.510099999999999998e+00 -1.144401261510359014e+01
2.510099999999999998e+00 -1.095501238926956944e+01
2.510099999999999998e+00 -1.733829422430403611e+00
2.510099999999999998e+00 -1.144396014737713863e+01
2.510099999999999998e+00 -1.095492515250029264e+01
2.510099999999999998e+00 -1.734375346229097170e+00
2.510099999999999998e+00 -1.144390730788423660e+01
2.510099999999999998e+00 -1.095483783923967636e+01
2.510099999999999998e+00 -1.734929218573603160e+00
2.510099999999999998e+00 -1.144385475524643958e+01
2.510099999999999998e+00 -1.095475058150248060e+01
2.510099999999999998e+00 -1.735473868195178015e+00
2.510099999999999998e+00 -1.144380192936354312e+01
2.510099999999999998e+00 -1.095466362442837216e+01
2.510099999999999998e+00 -1.736026599427475503e+00
2.510099999999999998e+00 -1.144374901234149178e+01
2.510099999999999998e+00 -1.095457633943905229e+01
2.510099999999999998e+00 -1.736572852078183793e+00
2.510099999999999998e+00 -1.144369636278665681e+01
2.510099999999999998e+00 -1.095448942015306848e+01
2.510099999999999998e+00 -1.737121026663329015e+00
2.510099999999999998e+00 -1.144364331312573313e+01
2.510099999999999998e+00 -1.095440211943149045e+01
2.510099999999999998e+00 -1.737672644750624773e+00
2.510099999999999998e+00 -1.144359041824663237e+01
2.510099999999999998e+00 -1.095431492175620392e+01
2.510099999999999998e+00 -1.738223453539557317e+00
2.510099999999999998e+00 -1.144353768370453039e+01
2.510099999999999998e+00 -1.095422793214046031e+01
2.510099999999999998e+00 -1.738767597531901909e+00
2.510099999999999998e+00 -1.144348507219210020e+01
2.510099999999999998e+00 -1.095414043501138401e+01
2.510099999999999998e+00 -1.739318039206869670e+00
2.510099999999999998e+00 -1.144343196539707819e+01
2.510099999999999998e+00 -1.095405350362219288e+01
2.510099999999999998e+00 -1.739861940178090594e+00
2.510099999999999998e+00 -1.144337952540235115e+01
2.510099999999999998e+00 -1.095396609254214049e+01
2.510099999999999998e+00 -1.740408264979299569e+00
2.510099999999999998e+00 -1.144332637672962250e+01
2.510099999999999998e+00 -1.095387959509496056e+01
2.510099999999999998e+00 -1.740962261278795387e+00
2.510099999999999998e+00 -1.144327358955429474e+01
2.510099999999999998e+00 -1.095379210470591502e+01
2.510099999999999998e+00 -1.741509634873992907e+00
